date,product,region,units_sold,price,revenue,social_sentiment
2025-09-01 23:14:37.720969,iPhone_0,EU,473,1099,519827,4.261159477503163
2025-09-01 23:14:37.720969,iPhone_0,China,497,1199,595903,4.070139437867317
2025-09-01 23:14:37.720969,iPhone_3,US,486,1199,582714,4.521432298038144
2025-09-01 23:14:37.720969,iPhone_0,US,519,1199,622281,4.211793630358966
2025-09-01 23:14:37.720969,iPhone_4,APAC,507,799,405093,3.899791711976187
2025-09-01 23:14:37.720969,iPhone_2,APAC,474,1199,568326,4.364574243527395
2025-09-01 23:14:37.720969,iPhone_3,US,512,1099,562688,4.881434159278217
2025-09-01 23:14:37.720969,iPhone_2,China,510,1099,560490,4.50172613306973
2025-09-01 23:14:37.720969,iPhone_1,Other,500,1299,649500,3.1824896826085105
2025-09-01 23:14:37.720969,iPhone_2,EU,459,1099,504441,3.381188541145276
2025-09-01 23:14:37.720969,iPhone_4,APAC,495,1299,643005,4.411191579552984
2025-09-01 23:14:37.720969,iPhone_4,Other,518,999,517482,4.488085363600002
2025-09-01 23:14:37.720969,iPhone_1,APAC,493,1299,640407,3.4309707810797225
2025-09-01 23:14:37.720969,iPhone_2,EU,489,999,488511,4.168525854545587
2025-09-01 23:14:37.720969,iPhone_0,APAC,489,799,390711,3.1670285610795226
2025-09-01 23:14:37.720969,iPhone_1,EU,521,999,520479,3.3915676137208095
2025-09-01 23:14:37.720969,iPhone_3,US,497,999,496503,4.277926043946569
2025-09-01 23:14:37.720969,iPhone_1,APAC,517,1299,671583,3.7760985401168288
2025-09-02 23:14:37.720968,iPhone_3,China,491,1199,588709,3.705241668727787
2025-09-02 23:14:37.720968,iPhone_3,China,517,1299,671583,3.1313351328657486
2025-09-02 23:14:37.720968,iPhone_2,Other,508,999,507492,3.8562467356367494
2025-09-02 23:14:37.720968,iPhone_2,EU,473,1199,567127,3.604498789826395
2025-09-02 23:14:37.720968,iPhone_0,Other,455,1199,545545,4.20016822380834
2025-09-02 23:14:37.720968,iPhone_0,US,495,1199,593505,4.778263853272546
2025-09-02 23:14:37.720968,iPhone_0,EU,532,1199,637868,4.759077646239858
2025-09-02 23:14:37.720968,iPhone_4,Other,503,1099,552797,4.613436520377788
2025-09-02 23:14:37.720968,iPhone_3,China,475,799,379525,3.1295804815709083
2025-09-02 23:14:37.720968,iPhone_4,APAC,531,1099,583569,3.6834860697592773
2025-09-02 23:14:37.720968,iPhone_0,Other,516,799,412284,4.5399274379015795
2025-09-02 23:14:37.720968,iPhone_0,China,531,799,424269,4.037178515091506
2025-09-02 23:14:37.720968,iPhone_0,US,459,1299,596241,3.0626853377177334
2025-09-02 23:14:37.720968,iPhone_1,APAC,480,999,479520,3.776890620098828
2025-09-02 23:14:37.720968,iPhone_0,China,506,1299,657294,4.435414652076686
2025-09-02 23:14:37.720968,iPhone_3,EU,505,1299,655995,3.84793323630402
2025-09-02 23:14:37.720968,iPhone_3,China,511,799,408289,3.5065641088904305
2025-09-02 23:14:37.720968,iPhone_1,US,552,1099,606648,4.890764274404912
2025-09-02 23:14:37.720968,iPhone_2,Other,522,999,521478,4.663567840227679
2025-09-02 23:14:37.720968,iPhone_2,APAC,541,1299,702759,4.266145306999026
2025-09-02 23:14:37.720968,iPhone_0,EU,503,799,401897,3.796631183141513
2025-09-02 23:14:37.720968,iPhone_0,China,494,1299,641706,4.669924004144265
2025-09-02 23:14:37.720968,iPhone_3,China,497,1199,595903,3.7517841928367135
2025-09-02 23:14:37.720968,iPhone_0,EU,509,1299,661191,4.744007826458081
2025-09-02 23:14:37.720968,iPhone_0,EU,471,999,470529,4.719005951249796
2025-09-02 23:14:37.720968,iPhone_4,China,514,999,513486,4.233127270280891
2025-09-02 23:14:37.720968,iPhone_2,China,451,1299,585849,3.4323641250931027
2025-09-02 23:14:37.720968,iPhone_0,APAC,519,1299,674181,4.688946535027695
2025-09-02 23:14:37.720968,iPhone_1,EU,483,1299,627417,4.3971429702614655
2025-09-02 23:14:37.720968,iPhone_2,EU,497,799,397103,4.693160023855518
2025-09-02 23:14:37.720968,iPhone_0,EU,498,1199,597102,4.451161700141294
2025-09-02 23:14:37.720968,iPhone_2,China,506,1199,606694,3.2488184117100563
2025-09-03 23:14:37.720967,iPhone_1,Other,493,799,393907,3.202479329576727
2025-09-03 23:14:37.720967,iPhone_2,Other,478,1299,620922,4.986705331933421
2025-09-03 23:14:37.720967,iPhone_3,US,493,999,492507,4.121500691174925
2025-09-03 23:14:37.720967,iPhone_1,Other,488,999,487512,3.931677277838492
2025-09-03 23:14:37.720967,iPhone_0,US,493,1099,541807,4.947707690298133
2025-09-03 23:14:37.720967,iPhone_4,US,474,1099,520926,4.716155846853193
2025-09-03 23:14:37.720967,iPhone_3,Other,500,1299,649500,3.2704573082361046
2025-09-03 23:14:37.720967,iPhone_4,APAC,522,1099,573678,3.415986869176641
2025-09-03 23:14:37.720967,iPhone_3,Other,494,1199,592306,4.803034577560293
2025-09-03 23:14:37.720967,iPhone_0,US,506,1099,556094,3.7362057075093924
2025-09-03 23:14:37.720967,iPhone_4,Other,516,799,412284,4.100808475824838
2025-09-03 23:14:37.720967,iPhone_1,US,493,1099,541807,3.1063442154990506
2025-09-03 23:14:37.720967,iPhone_3,Other,503,1099,552797,3.8289394310786866
2025-09-03 23:14:37.720967,iPhone_4,US,510,799,407490,3.216453293531097
2025-09-03 23:14:37.720967,iPhone_1,US,477,1099,524223,3.7560596833679294
2025-09-03 23:14:37.720967,iPhone_4,Other,502,799,401098,3.7964206172682036
2025-09-03 23:14:37.720967,iPhone_2,Other,484,799,386716,4.454536940904868
2025-09-03 23:14:37.720967,iPhone_2,China,492,999,491508,3.7522182583553385
2025-09-03 23:14:37.720967,iPhone_0,US,513,1299,666387,4.393850111727629
2025-09-03 23:14:37.720967,iPhone_1,Other,474,1199,568326,4.50029607034033
2025-09-03 23:14:37.720967,iPhone_2,APAC,497,1199,595903,4.888014807806444
2025-09-03 23:14:37.720967,iPhone_2,Other,491,1199,588709,3.1889248516021738
2025-09-03 23:14:37.720967,iPhone_2,APAC,525,1199,629475,4.189637891187284
2025-09-03 23:14:37.720967,iPhone_4,EU,512,999,511488,3.821510265325424
2025-09-03 23:14:37.720967,iPhone_4,China,483,1099,530817,4.608218492122264
2025-09-03 23:14:37.720967,iPhone_3,EU,470,1099,516530,3.2341832268556825
2025-09-03 23:14:37.720967,iPhone_1,US,512,1299,665088,3.412912524029375
2025-09-03 23:14:37.720967,iPhone_3,EU,493,999,492507,4.622543874571731
2025-09-03 23:14:37.720967,iPhone_4,US,508,999,507492,4.421340187883129
2025-09-03 23:14:37.720967,iPhone_0,EU,508,1199,609092,4.931992852871268
2025-09-03 23:14:37.720967,iPhone_2,EU,501,799,400299,4.929380957656922
2025-09-04 23:14:37.720967,iPhone_2,EU,501,999,500499,4.003135226691377
2025-09-04 23:14:37.720967,iPhone_2,Other,511,999,510489,4.246628867518115
2025-09-04 23:14:37.720967,iPhone_0,US,508,799,405892,4.508724398367885
2025-09-04 23:14:37.720967,iPhone_2,EU,478,799,381922,4.006044425890401
2025-09-04 23:14:37.720967,iPhone_4,US,508,999,507492,3.824559455663331
2025-09-04 23:14:37.720967,iPhone_3,China,455,1299,591045,4.6106342886722205
2025-09-04 23:14:37.720967,iPhone_1,US,514,1099,564886,4.847085513872452
2025-09-04 23:14:37.720967,iPhone_1,US,479,799,382721,4.618831668053701
2025-09-04 23:14:37.720967,iPhone_4,China,497,799,397103,4.280680988093446
2025-09-04 23:14:37.720967,iPhone_1,China,496,1299,644304,3.588513131698532
2025-09-04 23:14:37.720967,iPhone_1,APAC,528,1199,633072,3.338562555085926
2025-09-04 23:14:37.720967,iPhone_2,China,470,999,469530,4.508999464989807
2025-09-04 23:14:37.720967,iPhone_3,China,523,1199,627077,3.3525562587969846
2025-09-04 23:14:37.720967,iPhone_4,China,515,799,411485,3.3251170037306785
2025-09-04 23:14:37.720967,iPhone_2,Other,505,1099,554995,3.8331347824635458
2025-09-04 23:14:37.720967,iPhone_4,EU,533,1299,692367,4.348127637405662
2025-09-04 23:14:37.720967,iPhone_3,US,491,1099,539609,4.01384087592367
2025-09-04 23:14:37.720967,iPhone_2,APAC,500,999,499500,3.9925199560836777
2025-09-04 23:14:37.720967,iPhone_3,EU,506,799,404294,3.5076769634822558
2025-09-04 23:14:37.720967,iPhone_0,US,490,1299,636510,3.4244574757015425
2025-09-04 23:14:37.720967,iPhone_4,APAC,507,1099,557193,4.63420426600523
2025-09-04 23:14:37.720967,iPhone_1,Other,486,999,485514,4.762089267019334
2025-09-04 23:14:37.720967,iPhone_2,EU,496,799,396304,3.590738152220759
2025-09-04 23:14:37.720967,iPhone_2,APAC,504,799,402696,3.8698910608147497
2025-09-04 23:14:37.720967,iPhone_3,US,506,999,505494,4.866184574500193
2025-09-04 23:14:37.720967,iPhone_0,US,500,1099,549500,4.416663146292303
2025-09-04 23:14:37.720967,iPhone_2,APAC,456,1199,546744,3.661626456714148
2025-09-04 23:14:37.720967,iPhone_4,US,493,1299,640407,4.428065288933713
2025-09-04 23:14:37.720967,iPhone_4,Other,525,1099,576975,3.1914332488987167
2025-09-05 23:14:37.720966,iPhone_0,China,463,1199,555137,4.745248840702983
2025-09-05 23:14:37.720966,iPhone_2,Other,510,999,509490,3.8813046361435246
2025-09-05 23:14:37.720966,iPhone_3,China,522,1299,678078,3.262101747354098
2025-09-05 23:14:37.720966,iPhone_0,Other,515,999,514485,3.593573364039701
2025-09-05 23:14:37.720966,iPhone_0,APAC,467,799,373133,3.754995418275045
2025-09-05 23:14:37.720966,iPhone_1,China,486,1299,631314,3.4028126184267045
2025-09-05 23:14:37.720966,iPhone_0,APAC,524,1299,680676,3.795906112402667
2025-09-05 23:14:37.720966,iPhone_2,Other,516,1299,670284,4.746258172245265
2025-09-05 23:14:37.720966,iPhone_3,Other,504,1099,553896,3.1400070242661315
2025-09-05 23:14:37.720966,iPhone_4,EU,457,1099,502243,3.17557647411632
2025-09-05 23:14:37.720966,iPhone_1,APAC,474,1199,568326,4.738348284094686
2025-09-05 23:14:37.720966,iPhone_1,APAC,480,999,479520,3.834783248012201
2025-09-05 23:14:37.720966,iPhone_1,US,507,1099,557193,4.901363873614165
2025-09-05 23:14:37.720966,iPhone_3,Other,513,799,409887,3.188725335631846
2025-09-05 23:14:37.720966,iPhone_0,APAC,531,999,530469,3.1890246899530297
2025-09-05 23:14:37.720966,iPhone_4,EU,485,799,387515,3.0859267856152717
2025-09-05 23:14:37.720966,iPhone_0,APAC,507,1299,658593,4.474612323952558
2025-09-05 23:14:37.720966,iPhone_4,US,556,1299,722244,3.6885291587947435
2025-09-05 23:14:37.720966,iPhone_3,EU,479,1099,526421,4.712035313501671
2025-09-05 23:14:37.720966,iPhone_2,APAC,479,999,478521,4.06502094891158
2025-09-05 23:14:37.720966,iPhone_2,China,508,1299,659892,3.3232462618077747
2025-09-05 23:14:37.720966,iPhone_3,APAC,516,1099,567084,4.5747805182375005
2025-09-05 23:14:37.720966,iPhone_4,China,521,1199,624679,3.888882868353992
2025-09-05 23:14:37.720966,iPhone_0,US,528,1099,580272,4.487724089436022
2025-09-05 23:14:37.720966,iPhone_3,US,520,799,415480,3.5048082190649494
2025-09-05 23:14:37.720966,iPhone_2,China,521,799,416279,4.682255216210686
2025-09-06 23:14:37.720965,iPhone_0,EU,500,1199,599500,3.903393638463365
2025-09-06 23:14:37.720965,iPhone_0,EU,456,1299,592344,3.4551253223573717
2025-09-06 23:14:37.720965,iPhone_2,APAC,476,1099,523124,4.672043316891946
2025-09-06 23:14:37.720965,iPhone_3,US,499,799,398701,3.5468125890078603
2025-09-06 23:14:37.720965,iPhone_2,US,478,1299,620922,4.974093340386551
2025-09-06 23:14:37.720965,iPhone_0,US,557,1199,667843,3.39317384582172
2025-09-06 23:14:37.720965,iPhone_4,US,534,1199,640266,4.460622248216995
2025-09-06 23:14:37.720965,iPhone_2,Other,500,999,499500,4.201155055982693
2025-09-06 23:14:37.720965,iPhone_3,Other,454,799,362746,4.824741766896336
2025-09-06 23:14:37.720965,iPhone_0,China,510,999,509490,4.4999657930452335
2025-09-06 23:14:37.720965,iPhone_1,EU,523,1299,679377,4.975546664274245
2025-09-06 23:14:37.720965,iPhone_0,Other,490,799,391510,3.919616266199741
2025-09-06 23:14:37.720965,iPhone_2,Other,480,1199,575520,3.8121590185997793
2025-09-06 23:14:37.720965,iPhone_0,China,482,1099,529718,4.126625809068673
2025-09-06 23:14:37.720965,iPhone_0,Other,539,1099,592361,4.148083535981861
2025-09-06 23:14:37.720965,iPhone_0,Other,462,799,369138,4.503711229443263
2025-09-06 23:14:37.720965,iPhone_0,US,454,999,453546,3.256695683073074
2025-09-06 23:14:37.720965,iPhone_0,Other,491,1199,588709,4.988102587251936
2025-09-06 23:14:37.720965,iPhone_1,China,480,1099,527520,4.357084059581518
2025-09-06 23:14:37.720965,iPhone_0,Other,508,1199,609092,3.24689973162071
2025-09-06 23:14:37.720965,iPhone_2,US,489,1199,586311,3.8266708936992115
2025-09-06 23:14:37.720965,iPhone_3,Other,520,799,415480,4.330766816709448
2025-09-06 23:14:37.720965,iPhone_3,US,484,1199,580316,3.3979295153692153
2025-09-06 23:14:37.720965,iPhone_2,US,508,1199,609092,4.099522095880571
2025-09-06 23:14:37.720965,iPhone_3,Other,492,1299,639108,4.4848220871212
2025-09-06 23:14:37.720965,iPhone_3,China,464,1099,509936,3.769692236348829
2025-09-06 23:14:37.720965,iPhone_2,China,484,1099,531916,3.9911675119847323
2025-09-06 23:14:37.720965,iPhone_1,China,548,1299,711852,3.413224161361952
2025-09-06 23:14:37.720965,iPhone_4,Other,507,1299,658593,3.842250946237077
2025-09-06 23:14:37.720965,iPhone_3,Other,517,799,413083,4.292499003720761
2025-09-06 23:14:37.720965,iPhone_0,China,483,999,482517,4.347481959109957
2025-09-06 23:14:37.720965,iPhone_3,Other,514,799,410686,3.0268880879668325
2025-09-06 23:14:37.720965,iPhone_2,US,514,1099,564886,4.03016875234357
2025-09-06 23:14:37.720965,iPhone_3,China,493,1099,541807,4.76025752409623
2025-09-06 23:14:37.720965,iPhone_2,Other,515,1299,668985,4.349545194734956
2025-09-06 23:14:37.720965,iPhone_3,APAC,488,799,389912,3.6360069499437278
2025-09-07 23:14:37.720964,iPhone_4,EU,497,1199,595903,4.224472259542656
2025-09-07 23:14:37.720964,iPhone_4,US,480,1099,527520,3.215916352510778
2025-09-07 23:14:37.720964,iPhone_1,Other,492,999,491508,4.36726869868861
2025-09-07 23:14:37.720964,iPhone_0,China,485,1199,581515,3.997065805945211
2025-09-07 23:14:37.720964,iPhone_0,EU,491,799,392309,3.5917023304240883
2025-09-07 23:14:37.720964,iPhone_3,China,539,799,430661,3.886254486093754
2025-09-07 23:14:37.720964,iPhone_3,APAC,498,799,397902,4.890599808897075
2025-09-07 23:14:37.720964,iPhone_2,Other,497,1299,645603,4.024063237382979
2025-09-07 23:14:37.720964,iPhone_0,US,497,1199,595903,3.5466794142605207
2025-09-07 23:14:37.720964,iPhone_2,US,518,999,517482,3.6792128284928007
2025-09-07 23:14:37.720964,iPhone_1,APAC,531,999,530469,3.6376346457460094
2025-09-07 23:14:37.720964,iPhone_4,US,499,1199,598301,4.810736254230824
2025-09-07 23:14:37.720964,iPhone_2,APAC,528,799,421872,3.344573476784298
2025-09-07 23:14:37.720964,iPhone_4,EU,476,799,380324,4.411673547533425
2025-09-07 23:14:37.720964,iPhone_3,APAC,480,1299,623520,3.529034819933699
2025-09-07 23:14:37.720964,iPhone_4,Other,488,1099,536312,3.550555855204294
2025-09-07 23:14:37.720964,iPhone_1,EU,515,1299,668985,3.567873807065501
2025-09-07 23:14:37.720964,iPhone_1,APAC,499,999,498501,4.068018641354604
2025-09-07 23:14:37.720964,iPhone_2,APAC,518,1099,569282,3.8922645166756595
2025-09-07 23:14:37.720964,iPhone_4,China,571,799,456229,4.098312912564851
2025-09-07 23:14:37.720964,iPhone_4,APAC,493,999,492507,4.424264220356593
2025-09-07 23:14:37.720964,iPhone_0,China,498,799,397902,4.787867021339981
2025-09-07 23:14:37.720964,iPhone_2,APAC,510,1299,662490,4.372711763962745
2025-09-07 23:14:37.720964,iPhone_0,EU,486,1099,534114,4.5132596847683955
2025-09-07 23:14:37.720964,iPhone_3,US,475,999,474525,4.046366135036432
2025-09-08 23:14:37.720963,iPhone_0,Other,451,999,450549,4.419342687009049
2025-09-08 23:14:37.720963,iPhone_4,Other,528,1299,685872,4.668511007170344
2025-09-08 23:14:37.720963,iPhone_3,Other,489,1299,635211,4.858806967698308
2025-09-08 23:14:37.720963,iPhone_3,US,499,799,398701,4.11643676594323
2025-09-08 23:14:37.720963,iPhone_2,US,484,999,483516,3.6128308987020725
2025-09-08 23:14:37.720963,iPhone_3,Other,495,1299,643005,4.978746894570373
2025-09-08 23:14:37.720963,iPhone_0,China,472,1199,565928,3.3609840938630318
2025-09-08 23:14:37.720963,iPhone_1,Other,476,1099,523124,4.37009035141724
2025-09-08 23:14:37.720963,iPhone_4,EU,491,799,392309,3.702127646016846
2025-09-08 23:14:37.720963,iPhone_2,Other,500,1099,549500,3.5148097769587316
2025-09-08 23:14:37.720963,iPhone_2,EU,500,1199,599500,4.055748415779124
2025-09-08 23:14:37.720963,iPhone_2,Other,480,1299,623520,4.952618729591228
2025-09-08 23:14:37.720963,iPhone_1,APAC,462,999,461538,3.863573201650586
2025-09-08 23:14:37.720963,iPhone_1,APAC,537,999,536463,3.4782178848108174
2025-09-08 23:14:37.720963,iPhone_1,China,496,1099,545104,4.973114609975465
2025-09-08 23:14:37.720963,iPhone_2,Other,533,1299,692367,3.1430983707982323
2025-09-08 23:14:37.720963,iPhone_3,APAC,493,799,393907,3.107830678155727
2025-09-08 23:14:37.720963,iPhone_4,US,491,999,490509,3.5293186304586435
2025-09-08 23:14:37.720963,iPhone_0,EU,432,799,345168,4.940805601365813
2025-09-08 23:14:37.720963,iPhone_0,APAC,472,1299,613128,4.881892800342207
2025-09-08 23:14:37.720963,iPhone_1,US,491,799,392309,3.004094621707364
2025-09-08 23:14:37.720963,iPhone_0,EU,495,999,494505,4.144035779660379
2025-09-08 23:14:37.720963,iPhone_4,APAC,512,799,409088,4.685870524503953
2025-09-08 23:14:37.720963,iPhone_4,US,465,1299,604035,3.2018319671088387
2025-09-09 23:14:37.720962,iPhone_4,China,519,1099,570381,3.1777029701428616
2025-09-09 23:14:37.720962,iPhone_2,EU,480,999,479520,3.393986111677881
2025-09-09 23:14:37.720962,iPhone_4,China,466,1199,558734,3.0789351261486706
2025-09-09 23:14:37.720962,iPhone_4,APAC,503,1199,603097,4.759563530891959
2025-09-09 23:14:37.720962,iPhone_1,Other,500,999,499500,4.965460209715864
2025-09-09 23:14:37.720962,iPhone_3,China,510,999,509490,3.575957215865001
2025-09-09 23:14:37.720962,iPhone_1,US,508,999,507492,4.638137649612814
2025-09-09 23:14:37.720962,iPhone_1,APAC,480,1299,623520,4.97205585639286
2025-09-09 23:14:37.720962,iPhone_2,US,495,799,395505,4.223988013160087
2025-09-09 23:14:37.720962,iPhone_4,EU,516,799,412284,4.955952238705935
2025-09-09 23:14:37.720962,iPhone_4,EU,519,799,414681,3.2448884201329955
2025-09-09 23:14:37.720962,iPhone_3,Other,515,999,514485,4.7595961146238395
2025-09-09 23:14:37.720962,iPhone_0,China,469,999,468531,4.109383505694549
2025-09-09 23:14:37.720962,iPhone_0,Other,493,999,492507,3.410229693630333
2025-09-09 23:14:37.720962,iPhone_0,Other,479,999,478521,3.197944660801521
2025-09-09 23:14:37.720962,iPhone_4,Other,528,1299,685872,4.015640029381604
2025-09-09 23:14:37.720962,iPhone_2,US,509,1099,559391,3.400690498915769
2025-09-09 23:14:37.720962,iPhone_0,APAC,507,999,506493,4.60091215631293
2025-09-09 23:14:37.720962,iPhone_2,EU,491,1199,588709,4.376810036984274
2025-09-09 23:14:37.720962,iPhone_3,US,470,1299,610530,3.9701053361909455
2025-09-09 23:14:37.720962,iPhone_1,China,529,1199,634271,3.678900385085612
2025-09-09 23:14:37.720962,iPhone_0,APAC,493,1299,640407,4.07868429702144
2025-09-10 23:14:37.720961,iPhone_3,Other,516,1099,567084,4.5343692287982815
2025-09-10 23:14:37.720961,iPhone_4,EU,530,999,529470,3.1343932370395606
2025-09-10 23:14:37.720961,iPhone_2,Other,498,1199,597102,4.984704115505037
2025-09-10 23:14:37.720961,iPhone_0,APAC,509,1099,559391,4.413366815517344
2025-09-10 23:14:37.720961,iPhone_1,APAC,518,999,517482,4.6679348191026815
2025-09-10 23:14:37.720961,iPhone_4,US,496,999,495504,3.6058903357801677
2025-09-10 23:14:37.720961,iPhone_0,China,476,799,380324,3.1656180579381052
2025-09-10 23:14:37.720961,iPhone_2,Other,489,999,488511,3.9307179534231618
2025-09-10 23:14:37.720961,iPhone_3,US,477,999,476523,4.142172366620521
2025-09-10 23:14:37.720961,iPhone_1,US,492,799,393108,4.8829432745729315
2025-09-10 23:14:37.720961,iPhone_1,APAC,447,1299,580653,3.209303973629029
2025-09-10 23:14:37.720961,iPhone_0,China,479,999,478521,3.872186594654784
2025-09-10 23:14:37.720961,iPhone_4,EU,494,1299,641706,3.3863142065393097
2025-09-10 23:14:37.720961,iPhone_4,APAC,502,1299,652098,4.517177638550361
2025-09-11 23:14:37.720960,iPhone_0,APAC,520,1199,623480,4.674945039237549
2025-09-11 23:14:37.720960,iPhone_0,APAC,510,1099,560490,4.12088126196088
2025-09-11 23:14:37.720960,iPhone_3,Other,503,799,401897,4.223647902199191
2025-09-11 23:14:37.720960,iPhone_3,EU,479,1099,526421,3.2844393088567942
2025-09-11 23:14:37.720960,iPhone_3,EU,485,1299,630015,3.563207498206099
2025-09-11 23:14:37.720960,iPhone_0,APAC,513,1099,563787,4.522019260734204
2025-09-11 23:14:37.720960,iPhone_0,China,509,799,406691,4.9276074826221254
2025-09-11 23:14:37.720960,iPhone_4,China,499,999,498501,4.641315540571118
2025-09-11 23:14:37.720960,iPhone_1,EU,464,999,463536,3.9122107990344253
2025-09-11 23:14:37.720960,iPhone_3,Other,485,799,387515,4.4832060394744175
2025-09-11 23:14:37.720960,iPhone_0,Other,496,999,495504,4.8602721590239195
2025-09-11 23:14:37.720960,iPhone_0,EU,509,799,406691,3.0520590996342696
2025-09-11 23:14:37.720960,iPhone_4,APAC,511,799,408289,3.948610320577594
2025-09-11 23:14:37.720960,iPhone_0,APAC,485,999,484515,4.486021167066738
2025-09-11 23:14:37.720960,iPhone_1,China,504,1199,604296,3.0127717434336674
2025-09-11 23:14:37.720960,iPhone_2,Other,497,1199,595903,3.7430987777108617
2025-09-11 23:14:37.720960,iPhone_4,Other,558,999,557442,3.5969060663480907
2025-09-11 23:14:37.720960,iPhone_0,US,519,799,414681,3.8034757241148514
2025-09-11 23:14:37.720960,iPhone_3,Other,536,1199,642664,3.4458529814410976
2025-09-11 23:14:37.720960,iPhone_0,Other,503,1299,653397,3.0993561380501338
2025-09-11 23:14:37.720960,iPhone_0,US,480,1199,575520,3.4664328230996024
2025-09-11 23:14:37.720960,iPhone_0,Other,529,1099,581371,4.242212649820406
2025-09-11 23:14:37.720960,iPhone_2,China,515,999,514485,3.0707584303466398
2025-09-11 23:14:37.720960,iPhone_3,EU,502,1099,551698,4.853790065876969
2025-09-11 23:14:37.720960,iPhone_4,US,467,1299,606633,4.83019690898006
2025-09-12 23:14:37.720959,iPhone_4,EU,464,999,463536,4.497815286587029
2025-09-12 23:14:37.720959,iPhone_3,APAC,544,1199,652256,4.357059690873885
2025-09-12 23:14:37.720959,iPhone_1,APAC,526,1099,578074,4.261467646832995
2025-09-12 23:14:37.720959,iPhone_3,US,464,999,463536,4.8486985789101285
2025-09-12 23:14:37.720959,iPhone_0,EU,466,799,372334,3.970991782331745
2025-09-12 23:14:37.720959,iPhone_4,China,533,799,425867,3.1135715805407624
2025-09-12 23:14:37.720959,iPhone_2,US,516,999,515484,4.95096898670076
2025-09-12 23:14:37.720959,iPhone_4,Other,475,999,474525,4.0065161665807105
2025-09-12 23:14:37.720959,iPhone_2,US,527,999,526473,3.2485944469710892
2025-09-12 23:14:37.720959,iPhone_1,EU,451,999,450549,4.301522584665947
2025-09-12 23:14:37.720959,iPhone_4,APAC,505,1299,655995,3.5961581475263897
2025-09-12 23:14:37.720959,iPhone_2,US,482,1299,626118,3.7278861554424427
2025-09-12 23:14:37.720959,iPhone_0,Other,493,999,492507,3.8692200831715433
2025-09-12 23:14:37.720959,iPhone_0,EU,513,1199,615087,3.00413778286868
2025-09-12 23:14:37.720959,iPhone_0,Other,531,1199,636669,3.573644090243643
2025-09-12 23:14:37.720959,iPhone_2,China,530,1199,635470,4.25169333210122
2025-09-12 23:14:37.720959,iPhone_0,Other,522,799,417078,3.071581963821332
2025-09-12 23:14:37.720959,iPhone_2,US,515,999,514485,3.7742513114034395
2025-09-12 23:14:37.720959,iPhone_0,China,490,799,391510,3.6362744384816423
2025-09-12 23:14:37.720959,iPhone_2,US,519,999,518481,3.0959154648739755
2025-09-12 23:14:37.720959,iPhone_3,EU,493,1299,640407,4.46149383369499
2025-09-12 23:14:37.720959,iPhone_2,APAC,506,1099,556094,4.90669850367571
2025-09-12 23:14:37.720959,iPhone_4,US,487,1199,583913,3.926727389571317
2025-09-12 23:14:37.720959,iPhone_4,US,525,1199,629475,3.666635630330484
2025-09-12 23:14:37.720959,iPhone_2,China,516,999,515484,3.6058618112808585
2025-09-12 23:14:37.720959,iPhone_2,US,464,799,370736,4.662587399493338
2025-09-12 23:14:37.720959,iPhone_4,China,516,799,412284,4.9478113468740075
2025-09-12 23:14:37.720959,iPhone_0,US,490,999,489510,4.155526134995415
2025-09-12 23:14:37.720959,iPhone_2,US,518,1199,621082,4.60404515591357
2025-09-13 23:14:37.720958,iPhone_1,US,532,999,531468,3.6275864787443943
2025-09-13 23:14:37.720958,iPhone_1,China,487,1199,583913,3.629124480923065
2025-09-13 23:14:37.720958,iPhone_0,US,514,999,513486,4.555213535292541
2025-09-13 23:14:37.720958,iPhone_4,China,517,1099,568183,4.233459870750812
2025-09-13 23:14:37.720958,iPhone_3,China,502,1099,551698,4.658916247329927
2025-09-13 23:14:37.720958,iPhone_2,China,512,799,409088,3.0089963938171884
2025-09-13 23:14:37.720958,iPhone_4,EU,483,799,385917,3.3803730538203856
2025-09-13 23:14:37.720958,iPhone_0,US,528,799,421872,3.673851400490114
2025-09-13 23:14:37.720958,iPhone_0,APAC,455,799,363545,3.452961173776856
2025-09-13 23:14:37.720958,iPhone_3,EU,488,999,487512,3.844135038966015
2025-09-13 23:14:37.720958,iPhone_2,China,455,1099,500045,4.0387560694288736
2025-09-13 23:14:37.720958,iPhone_2,Other,520,1299,675480,4.923087445762219
2025-09-13 23:14:37.720958,iPhone_2,EU,487,799,389113,4.806908299475545
2025-09-13 23:14:37.720958,iPhone_0,Other,507,999,506493,3.3236179189543984
2025-09-13 23:14:37.720958,iPhone_2,APAC,490,1099,538510,3.135002457744775
2025-09-13 23:14:37.720958,iPhone_2,EU,500,1199,599500,3.1858546800310084
2025-09-13 23:14:37.720958,iPhone_1,US,515,1299,668985,4.368533595607181
2025-09-13 23:14:37.720958,iPhone_2,APAC,487,799,389113,3.968426131519581
2025-09-13 23:14:37.720958,iPhone_0,Other,489,999,488511,3.707275726280221
2025-09-13 23:14:37.720958,iPhone_2,Other,495,1299,643005,3.3133437891669617
2025-09-13 23:14:37.720958,iPhone_2,APAC,476,999,475524,4.960515922974242
2025-09-13 23:14:37.720958,iPhone_4,Other,497,799,397103,4.59149441557902
2025-09-13 23:14:37.720958,iPhone_0,China,548,1199,657052,4.444467426945298
2025-09-13 23:14:37.720958,iPhone_2,Other,505,1099,554995,4.189694759003819
